id,origin,lon,lat,site,latloncheck
80,azz_asi,8.217,41.024,ASINARA_add,8.21741.024
81,azz_asi,8.217,41.024,ASINARA_add,8.21741.024
82,azz_asi,8.217,41.024,ASINARA_add,8.21741.024
83,azz_asi,8.217,41.024,ASINARA_add,8.21741.024
84,azz_asi,8.217,41.024,ASINARA_add,8.21741.024
85,azz_asi,8.217,41.024,ASINARA_add,8.21741.024
86,azz_asi,8.217,41.024,ASINARA_add,8.21741.024
87,azz_asi,8.217,41.024,ASINARA_add,8.21741.024
88,azz_asi,8.217,41.024,ASINARA_add,8.21741.024
89,azz_asi,8.217,41.024,ASINARA_add,8.21741.024
90,azz_asi,8.217,41.024,ASINARA_add,8.21741.024
91,azz_asi,8.155,41,ASINARA_add,8.15541
92,azz_asi,8.155,41,ASINARA_add,8.15541
93,azz_asi,8.155,41,ASINARA_add,8.15541
94,azz_asi,8.155,41,ASINARA_add,8.15541
95,azz_asi,8.155,41,ASINARA_add,8.15541
96,azz_asi,8.155,41,ASINARA_add,8.15541
97,azz_asi,8.155,41,ASINARA_add,8.15541
98,azz_asi,8.155,41,ASINARA_add,8.15541
99,azz_asi,8.155,41,ASINARA_add,8.15541
100,azz_asi,8.155,41,ASINARA_add,8.15541
101,azz_asi,8.155,41,ASINARA_add,8.15541
102,azz_asi,8.155,41,ASINARA_add,8.15541
103,azz_asi,8.155,41,ASINARA_add,8.15541
104,azz_asi,8.155,41,ASINARA_add,8.15541
105,azz_asi,8.155,41,ASINARA_add,8.15541
106,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
107,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
108,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
109,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
110,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
111,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
112,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
113,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
114,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
115,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
116,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
117,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
118,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
119,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
120,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
121,azz_asi,8.212,41.005,ASINARA_add,8.21241.005
122,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
123,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
124,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
125,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
126,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
127,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
128,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
129,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
130,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
131,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
132,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
133,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
134,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
135,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
136,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
137,azz_asi,8.195,41.825,ASINARA_add,8.19541.825
138,azz_asi,8.24,41.049,ASINARA_add,8.2441.049
139,azz_asi,8.24,41.049,Asinara,8.2441.049
140,azz_asi,8.24,41.049,Asinara,8.2441.049
141,azz_asi,8.24,41.049,Asinara,8.2441.049
142,azz_asi,8.24,41.049,Asinara,8.2441.049
143,azz_asi,8.24,41.049,Asinara,8.2441.049
144,azz_asi,8.24,41.049,Asinara,8.2441.049
145,azz_asi,8.24,41.049,Asinara,8.2441.049
146,azz_asi,8.24,41.049,Asinara,8.2441.049
147,azz_asi,8.24,41.049,Asinara,8.2441.049
148,azz_asi,8.24,41.049,Asinara,8.2441.049
149,azz_asi,8.24,41.049,Asinara,8.2441.049
150,azz_asi,8.24,41.049,Asinara,8.2441.049
151,azz_asi,8.218,41.038,Asinara,8.21841.038
152,azz_asi,8.218,41.038,Asinara,8.21841.038
153,azz_asi,8.218,41.038,Asinara,8.21841.038
154,azz_asi,8.218,41.038,Asinara,8.21841.038
155,azz_asi,8.218,41.038,Asinara,8.21841.038
156,azz_asi,8.218,41.038,Asinara,8.21841.038
157,azz_asi,8.218,41.038,Asinara,8.21841.038
158,azz_asi,8.218,41.038,Asinara,8.21841.038
159,azz_asi,8.218,41.038,Asinara,8.21841.038
160,azz_asi,8.218,41.038,Asinara,8.21841.038
161,azz_asi,8.218,41.038,Asinara,8.21841.038
162,azz_asi,8.218,41.038,Asinara,8.21841.038
163,azz_asi,8.349,41.091,Asinara,8.34941.091
164,azz_asi,8.349,41.091,Asinara,8.34941.091
165,azz_asi,8.349,41.091,Asinara,8.34941.091
166,azz_asi,8.349,41.091,Asinara,8.34941.091
167,azz_asi,8.349,41.091,Asinara,8.34941.091
168,azz_asi,8.349,41.091,Asinara,8.34941.091
169,azz_asi,8.349,41.091,Asinara,8.34941.091
170,azz_asi,8.349,41.091,Asinara,8.34941.091
171,azz_asi,8.349,41.091,Asinara,8.34941.091
172,azz_asi,8.349,41.091,Asinara,8.34941.091
173,azz_asi,8.349,41.091,Asinara,8.34941.091
174,azz_asi,8.349,41.091,Asinara,8.34941.091
175,azz_asi,8.217,41.121,Asinara,8.21741.121
176,azz_asi,8.217,41.121,Asinara,8.21741.121
177,azz_asi,8.217,41.121,Asinara,8.21741.121
178,azz_asi,8.217,41.121,Asinara,8.21741.121
179,azz_asi,8.217,41.121,Asinara,8.21741.121
180,azz_asi,8.217,41.121,Asinara,8.21741.121
181,azz_asi,8.217,41.121,Asinara,8.21741.121
182,azz_asi,8.217,41.121,Asinara,8.21741.121
183,azz_asi,8.217,41.121,Asinara,8.21741.121
184,azz_asi,8.217,41.121,Asinara,8.21741.121
185,azz_asi,8.217,41.121,Asinara,8.21741.121
186,azz_asi,8.217,41.121,Asinara,8.21741.121
187,azz_asi,8.217,41.024,Asinara,8.21741.024
188,azz_asi,8.217,41.024,Asinara,8.21741.024
189,azz_asi,8.217,41.024,Asinara,8.21741.024
190,azz_asi,8.217,41.024,Asinara,8.21741.024
191,azz_asi,8.217,41.024,Asinara,8.21741.024
192,azz_asi,8.217,41.024,Asinara,8.21741.024
193,azz_asi,8.217,41.024,Asinara,8.21741.024
194,azz_asi,8.217,41.024,Asinara,8.21741.024
195,azz_asi,8.217,41.024,Asinara,8.21741.024
196,azz_asi,8.217,41.024,Asinara,8.21741.024
197,azz_asi,8.217,41.024,Asinara,8.21741.024
198,azz_asi,8.217,41.024,Asinara,8.21741.024
199,azz_asi,8.212,41.005,Asinara,8.21241.005
200,azz_asi,8.212,41.005,Asinara,8.21241.005
201,azz_asi,8.212,41.005,Asinara,8.21241.005
202,azz_asi,8.212,41.005,Asinara,8.21241.005
203,azz_asi,8.212,41.005,Asinara,8.21241.005
204,azz_asi,8.212,41.005,Asinara,8.21241.005
205,azz_asi,8.212,41.005,Asinara,8.21241.005
206,azz_asi,8.212,41.005,Asinara,8.21241.005
207,azz_asi,8.212,41.005,Asinara,8.21241.005
208,azz_asi,8.212,41.005,Asinara,8.21241.005
209,azz_asi,8.212,41.005,Asinara,8.21241.005
210,azz_asi,8.212,41.005,Asinara,8.21241.005
211,azz_malt,NA,NA,Linosa,NANA
212,azz_malt,NA,NA,Linosa,NANA
213,azz_malt,NA,NA,Linosa,NANA
214,azz_malt,NA,NA,Linosa,NANA
215,azz_malt,NA,NA,Linosa,NANA
216,azz_malt,NA,NA,Linosa,NANA
217,azz_malt,NA,NA,Linosa,NANA
218,azz_malt,NA,NA,Linosa,NANA
219,azz_malt,NA,NA,Linosa,NANA
220,azz_malt,NA,NA,Linosa,NANA
221,azz_malt,NA,NA,Linosa,NANA
222,azz_malt,NA,NA,Linosa,NANA
223,azz_malt,NA,NA,Linosa,NANA
224,azz_malt,NA,NA,Linosa,NANA
225,azz_malt,NA,NA,Linosa,NANA
226,azz_malt,NA,NA,Linosa,NANA
227,azz_malt,NA,NA,Linosa,NANA
228,azz_malt,NA,NA,Linosa,NANA
229,azz_malt,NA,NA,Linosa,NANA
230,azz_malt,NA,NA,Linosa,NANA
231,azz_malt,NA,NA,Linosa,NANA
232,azz_malt,NA,NA,Linosa,NANA
233,azz_malt,NA,NA,Linosa,NANA
234,azz_malt,NA,NA,Linosa,NANA
235,azz_malt,12.633,35.501,Lampedusa,12.63335.501
236,azz_malt,12.633,35.501,Lampedusa,12.63335.501
237,azz_malt,12.633,35.501,Lampedusa,12.63335.501
238,azz_malt,12.633,35.501,Lampedusa,12.63335.501
239,azz_malt,12.633,35.501,Lampedusa,12.63335.501
240,azz_malt,12.633,35.501,Lampedusa,12.63335.501
241,azz_malt,12.633,35.501,Lampedusa,12.63335.501
242,azz_malt,12.633,35.501,Lampedusa,12.63335.501
243,azz_malt,12.633,35.501,Lampedusa,12.63335.501
244,azz_malt,12.633,35.501,Lampedusa,12.63335.501
245,azz_malt,12.633,35.501,Lampedusa,12.63335.501
246,azz_malt,12.633,35.501,Lampedusa,12.63335.501
247,azz_malt,12.633,35.501,Lampedusa,12.63335.501
248,azz_malt,12.633,35.501,Lampedusa,12.63335.501
249,azz_malt,12.633,35.501,Lampedusa,12.63335.501
250,azz_malt,12.633,35.501,Lampedusa,12.63335.501
251,azz_malt,12.633,35.501,Lampedusa,12.63335.501
252,azz_malt,12.633,35.501,Lampedusa,12.63335.501
253,azz_malt,12.633,35.501,Lampedusa,12.63335.501
254,azz_malt,12.633,35.501,Lampedusa,12.63335.501
255,azz_malt,12.633,35.501,Lampedusa,12.63335.501
256,azz_malt,12.633,35.501,Lampedusa,12.63335.501
257,azz_malt,12.633,35.501,Lampedusa,12.63335.501
258,azz_malt,12.633,35.501,Lampedusa,12.63335.501
259,azz_malt,12.633,35.501,Lampedusa,12.63335.501
260,azz_malt,12.633,35.501,Lampedusa,12.63335.501
261,azz_malt,12.633,35.501,Lampedusa,12.63335.501
262,azz_malt,12.633,35.501,Lampedusa,12.63335.501
263,azz_malt,12.633,35.501,Lampedusa,12.63335.501
264,azz_malt,12.633,35.501,Lampedusa,12.63335.501
265,azz_malt,12.633,35.501,Lampedusa,12.63335.501
266,azz_malt,12.633,35.501,Lampedusa,12.63335.501
267,azz_malt,12.633,35.501,Lampedusa,12.63335.501
268,azz_malt,12.633,35.501,Lampedusa,12.63335.501
269,azz_malt,12.633,35.501,Lampedusa,12.63335.501
270,azz_malt,12.633,35.501,Lampedusa,12.63335.501
271,azz_malt,12.633,35.501,Lampedusa,12.63335.501
272,azz_malt,12.633,35.501,Lampedusa,12.63335.501
273,azz_malt,12.633,35.501,Lampedusa,12.63335.501
274,azz_malt,12.633,35.501,Lampedusa,12.63335.501
275,azz_malt,12.633,35.501,Lampedusa,12.63335.501
276,azz_malt,12.633,35.501,Lampedusa,12.63335.501
277,azz_malt,12.633,35.501,Lampedusa,12.63335.501
278,azz_malt,12.633,35.501,Lampedusa,12.63335.501
279,azz_malt,12.633,35.501,Lampedusa,12.63335.501
280,azz_malt,12.633,35.501,Lampedusa,12.63335.501
281,azz_malt,12.633,35.501,Lampedusa,12.63335.501
282,azz_malt,12.633,35.501,Lampedusa,12.63335.501
283,azz_malt,12.604,35.526,Lampedusa,12.60435.526
284,azz_malt,12.604,35.526,Lampedusa,12.60435.526
285,azz_malt,12.604,35.526,Lampedusa,12.60435.526
286,azz_malt,12.604,35.526,Lampedusa,12.60435.526
287,azz_malt,12.604,35.526,Lampedusa,12.60435.526
288,azz_malt,12.604,35.526,Lampedusa,12.60435.526
289,azz_malt,12.604,35.526,Lampedusa,12.60435.526
290,azz_malt,12.604,35.526,Lampedusa,12.60435.526
291,azz_malt,12.604,35.526,Lampedusa,12.60435.526
292,azz_malt,12.604,35.526,Lampedusa,12.60435.526
293,azz_malt,12.604,35.526,Lampedusa,12.60435.526
294,azz_malt,12.604,35.526,Lampedusa,12.60435.526
295,azz_malt,12.604,35.526,Lampedusa,12.60435.526
296,azz_malt,12.604,35.526,Lampedusa,12.60435.526
297,azz_malt,12.604,35.526,Lampedusa,12.60435.526
298,azz_malt,12.604,35.526,Lampedusa,12.60435.526
299,azz_malt,12.604,35.526,Lampedusa,12.60435.526
300,azz_malt,12.604,35.526,Lampedusa,12.60435.526
301,azz_malt,12.604,35.526,Lampedusa,12.60435.526
302,azz_malt,12.604,35.526,Lampedusa,12.60435.526
303,azz_malt,12.604,35.526,Lampedusa,12.60435.526
304,azz_malt,12.604,35.526,Lampedusa,12.60435.526
305,azz_malt,12.604,35.526,Lampedusa,12.60435.526
306,azz_malt,12.604,35.526,Lampedusa,12.60435.526
307,azz_malt,12.604,35.526,Lampedusa,12.60435.526
308,azz_malt,12.604,35.526,Lampedusa,12.60435.526
309,azz_malt,12.604,35.526,Lampedusa,12.60435.526
310,azz_malt,12.604,35.526,Lampedusa,12.60435.526
311,azz_malt,12.604,35.526,Lampedusa,12.60435.526
312,azz_malt,12.604,35.526,Lampedusa,12.60435.526
313,azz_malt,12.604,35.526,Lampedusa,12.60435.526
314,azz_malt,12.604,35.526,Lampedusa,12.60435.526
315,azz_malt,12.604,35.526,Lampedusa,12.60435.526
316,azz_malt,12.604,35.526,Lampedusa,12.60435.526
317,azz_malt,12.604,35.526,Lampedusa,12.60435.526
318,azz_malt,12.604,35.526,Lampedusa,12.60435.526
319,azz_malt,12.604,35.526,Lampedusa,12.60435.526
320,azz_malt,12.604,35.526,Lampedusa,12.60435.526
321,azz_malt,12.604,35.526,Lampedusa,12.60435.526
322,azz_malt,12.604,35.526,Lampedusa,12.60435.526
323,azz_malt,12.604,35.526,Lampedusa,12.60435.526
324,azz_malt,12.604,35.526,Lampedusa,12.60435.526
325,azz_malt,12.604,35.526,Lampedusa,12.60435.526
326,azz_malt,12.604,35.526,Lampedusa,12.60435.526
327,azz_malt,12.604,35.526,Lampedusa,12.60435.526
328,azz_malt,12.604,35.526,Lampedusa,12.60435.526
329,azz_malt,12.604,35.526,Lampedusa,12.60435.526
330,azz_malt,12.604,35.526,Lampedusa,12.60435.526
331,azz_malt,14.324,35.943,Malta,14.32435.943
332,azz_malt,14.324,35.943,Malta,14.32435.943
333,azz_malt,14.324,35.943,Malta,14.32435.943
334,azz_malt,14.324,35.943,Malta,14.32435.943
335,azz_malt,14.324,35.943,Malta,14.32435.943
336,azz_malt,14.324,35.943,Malta,14.32435.943
337,azz_malt,14.324,35.943,Malta,14.32435.943
338,azz_malt,14.324,35.943,Malta,14.32435.943
339,azz_malt,14.324,35.943,Malta,14.32435.943
340,azz_malt,14.324,35.943,Malta,14.32435.943
341,azz_malt,14.324,35.943,Malta,14.32435.943
342,azz_malt,14.324,35.943,Malta,14.32435.943
343,azz_malt,14.324,35.943,Malta,14.32435.943
344,azz_malt,14.324,35.943,Malta,14.32435.943
345,azz_malt,14.324,35.943,Malta,14.32435.943
346,azz_malt,14.324,35.943,Malta,14.32435.943
347,azz_malt,14.324,35.943,Malta,14.32435.943
348,azz_malt,14.324,35.943,Malta,14.32435.943
349,azz_malt,14.324,35.943,Malta,14.32435.943
350,azz_malt,14.324,35.943,Malta,14.32435.943
351,azz_malt,14.324,35.943,Malta,14.32435.943
352,azz_malt,14.324,35.943,Malta,14.32435.943
353,azz_malt,14.324,35.943,Malta,14.32435.943
354,azz_malt,14.324,35.943,Malta,14.32435.943
355,azz_malt,14.324,35.943,Malta,14.32435.943
356,azz_malt,14.324,35.943,Malta,14.32435.943
357,azz_malt,14.324,35.943,Malta,14.32435.943
358,azz_malt,14.324,35.943,Malta,14.32435.943
359,azz_malt,14.324,35.943,Malta,14.32435.943
360,azz_malt,14.324,35.943,Malta,14.32435.943
361,azz_malt,14.324,35.943,Malta,14.32435.943
362,azz_malt,14.324,35.943,Malta,14.32435.943
363,azz_malt,14.324,35.943,Malta,14.32435.943
364,azz_malt,14.324,35.943,Malta,14.32435.943
365,azz_malt,14.324,35.943,Malta,14.32435.943
366,azz_malt,14.324,35.943,Malta,14.32435.943
367,azz_malt,14.324,35.943,Malta,14.32435.943
368,azz_malt,14.324,35.943,Malta,14.32435.943
369,azz_malt,14.324,35.943,Malta,14.32435.943
370,azz_malt,14.324,35.943,Malta,14.32435.943
371,azz_malt,14.324,35.943,Malta,14.32435.943
372,azz_malt,14.324,35.943,Malta,14.32435.943
373,azz_malt,14.324,35.943,Malta,14.32435.943
374,azz_malt,14.324,35.943,Malta,14.32435.943
375,azz_malt,14.324,35.943,Malta,14.32435.943
376,azz_malt,14.324,35.943,Malta,14.32435.943
377,azz_malt,14.324,35.943,Malta,14.32435.943
378,azz_malt,14.324,35.943,Malta,14.32435.943
379,azz_malt,14.515,35.906,Malta,14.51535.906
380,azz_malt,14.515,35.906,Malta,14.51535.906
381,azz_malt,14.515,35.906,Malta,14.51535.906
382,azz_malt,14.515,35.906,Malta,14.51535.906
383,azz_malt,14.515,35.906,Malta,14.51535.906
384,azz_malt,14.515,35.906,Malta,14.51535.906
385,azz_malt,14.515,35.906,Malta,14.51535.906
386,azz_malt,14.515,35.906,Malta,14.51535.906
387,azz_malt,14.515,35.906,Malta,14.51535.906
388,azz_malt,14.515,35.906,Malta,14.51535.906
389,azz_malt,14.515,35.906,Malta,14.51535.906
390,azz_malt,14.515,35.906,Malta,14.51535.906
391,azz_malt,14.515,35.906,Malta,14.51535.906
392,azz_malt,14.515,35.906,Malta,14.51535.906
393,azz_malt,14.515,35.906,Malta,14.51535.906
394,azz_malt,14.515,35.906,Malta,14.51535.906
395,azz_malt,14.515,35.906,Malta,14.51535.906
396,azz_malt,14.515,35.906,Malta,14.51535.906
397,azz_malt,14.515,35.906,Malta,14.51535.906
398,azz_malt,14.515,35.906,Malta,14.51535.906
399,azz_malt,14.515,35.906,Malta,14.51535.906
400,azz_malt,14.515,35.906,Malta,14.51535.906
401,azz_malt,14.515,35.906,Malta,14.51535.906
402,azz_malt,14.515,35.906,Malta,14.51535.906
403,azz_malt,14.515,35.906,Malta,14.51535.906
404,azz_malt,14.515,35.906,Malta,14.51535.906
405,azz_malt,14.515,35.906,Malta,14.51535.906
406,azz_malt,14.515,35.906,Malta,14.51535.906
407,azz_malt,14.515,35.906,Malta,14.51535.906
408,azz_malt,14.515,35.906,Malta,14.51535.906
409,azz_malt,14.515,35.906,Malta,14.51535.906
410,azz_malt,14.515,35.906,Malta,14.51535.906
411,azz_malt,14.515,35.906,Malta,14.51535.906
412,azz_malt,14.515,35.906,Malta,14.51535.906
413,azz_malt,14.515,35.906,Malta,14.51535.906
414,azz_malt,14.515,35.906,Malta,14.51535.906
415,azz_malt,14.515,35.906,Malta,14.51535.906
416,azz_malt,14.515,35.906,Malta,14.51535.906
417,azz_malt,14.515,35.906,Malta,14.51535.906
418,azz_malt,14.515,35.906,Malta,14.51535.906
419,azz_malt,14.515,35.906,Malta,14.51535.906
420,azz_malt,14.515,35.906,Malta,14.51535.906
421,azz_malt,14.515,35.906,Malta,14.51535.906
422,azz_malt,14.515,35.906,Malta,14.51535.906
423,azz_malt,14.515,35.906,Malta,14.51535.906
424,azz_malt,14.515,35.906,Malta,14.51535.906
425,azz_malt,14.515,35.906,Malta,14.51535.906
426,azz_malt,14.515,35.906,Malta,14.51535.906
427,azz_malt,NA,NA,Linosa,NANA
428,azz_malt,NA,NA,Linosa,NANA
429,azz_malt,NA,NA,Linosa,NANA
430,azz_malt,NA,NA,Linosa,NANA
431,azz_malt,NA,NA,Linosa,NANA
432,azz_malt,NA,NA,Linosa,NANA
433,azz_malt,NA,NA,Linosa,NANA
434,azz_malt,NA,NA,Linosa,NANA
435,azz_malt,NA,NA,Linosa,NANA
436,azz_malt,NA,NA,Linosa,NANA
437,azz_malt,NA,NA,Linosa,NANA
438,azz_malt,NA,NA,Linosa,NANA
439,azz_malt,NA,NA,Linosa,NANA
440,azz_malt,NA,NA,Linosa,NANA
441,azz_malt,NA,NA,Linosa,NANA
442,azz_malt,NA,NA,Linosa,NANA
443,azz_malt,NA,NA,Linosa,NANA
444,azz_malt,NA,NA,Linosa,NANA
445,azz_malt,NA,NA,Linosa,NANA
446,azz_malt,NA,NA,Linosa,NANA
447,azz_malt,NA,NA,Linosa,NANA
448,azz_malt,NA,NA,Linosa,NANA
449,azz_malt,NA,NA,Linosa,NANA
450,azz_malt,NA,NA,Linosa,NANA
451,azz_malt,NA,NA,Linosa,NANA
452,azz_malt,NA,NA,Linosa,NANA
453,azz_malt,NA,NA,Linosa,NANA
454,azz_malt,NA,NA,Linosa,NANA
455,azz_malt,NA,NA,Linosa,NANA
456,azz_malt,NA,NA,Linosa,NANA
457,azz_malt,NA,NA,Linosa,NANA
458,azz_malt,NA,NA,Linosa,NANA
459,azz_malt,NA,NA,Linosa,NANA
460,azz_malt,NA,NA,Linosa,NANA
461,azz_malt,NA,NA,Linosa,NANA
462,azz_malt,NA,NA,Linosa,NANA
463,azz_malt,NA,NA,Linosa,NANA
464,azz_malt,NA,NA,Linosa,NANA
465,azz_malt,NA,NA,Linosa,NANA
466,azz_malt,NA,NA,Linosa,NANA
467,azz_malt,NA,NA,Linosa,NANA
468,azz_malt,NA,NA,Linosa,NANA
469,azz_malt,NA,NA,Linosa,NANA
470,azz_malt,NA,NA,Linosa,NANA
471,azz_malt,NA,NA,Linosa,NANA
472,azz_malt,NA,NA,Linosa,NANA
473,azz_malt,NA,NA,Linosa,NANA
474,azz_malt,NA,NA,Linosa,NANA
475,azz_malt,NA,NA,Linosa,NANA
476,azz_malt,NA,NA,Linosa,NANA
477,azz_malt,NA,NA,Linosa,NANA
478,azz_malt,NA,NA,Linosa,NANA
479,azz_malt,NA,NA,Linosa,NANA
480,azz_malt,NA,NA,Linosa,NANA
481,azz_malt,NA,NA,Linosa,NANA
482,azz_malt,NA,NA,Linosa,NANA
483,azz_malt,NA,NA,Linosa,NANA
484,azz_malt,NA,NA,Linosa,NANA
485,azz_malt,NA,NA,Linosa,NANA
486,azz_malt,NA,NA,Linosa,NANA
487,azz_malt,NA,NA,Linosa,NANA
488,azz_malt,NA,NA,Linosa,NANA
489,azz_malt,NA,NA,Linosa,NANA
490,azz_malt,NA,NA,Linosa,NANA
491,azz_malt,NA,NA,Linosa,NANA
492,azz_malt,NA,NA,Linosa,NANA
493,azz_malt,NA,NA,Linosa,NANA
494,azz_malt,NA,NA,Linosa,NANA
495,azz_malt,NA,NA,Linosa,NANA
496,azz_malt,NA,NA,Linosa,NANA
497,azz_malt,NA,NA,Linosa,NANA
498,azz_malt,NA,NA,Linosa,NANA
499,claudet,3.1309,42.5085,Cap Bear,3.130942.5085
500,claudet,3.1309,42.5085,Cap Bear,3.130942.5085
501,claudet,3.1309,42.5085,Cap Bear,3.130942.5085
502,claudet,3.1346,42.5096,Cap Bear,3.134642.5096
503,claudet,3.1346,42.5096,Cap Bear,3.134642.5096
504,claudet,3.1346,42.5096,Cap Bear,3.134642.5096
505,claudet,3.1338,42.4919,Cap d'Ullastrell,3.133842.4919
506,claudet,3.1338,42.4919,Cap d'Ullastrell,3.133842.4919
507,claudet,3.1338,42.4919,Cap d'Ullastrell,3.133842.4919
508,claudet,3.1321,42.4896,Cap d'Ullastrell,3.132142.4896
509,claudet,3.1321,42.4896,Cap d'Ullastrell,3.132142.4896
510,claudet,3.1321,42.4896,Cap d'Ullastrell,3.132142.4896
511,claudet,3.1615,42.4615,Cap Peyrefite,3.161542.4615
512,claudet,3.1615,42.4615,Cap Peyrefite,3.161542.4615
513,claudet,3.1615,42.4615,Cap Peyrefite,3.161542.4615
514,claudet,3.1604,42.4612,Cap Peyrefite,3.160442.4612
515,claudet,3.1604,42.4612,Cap Peyrefite,3.160442.4612
516,claudet,3.1604,42.4612,Cap Peyrefite,3.160442.4612
517,claudet,3.1768,42.441,Cap Cerbere,3.176842.441
518,claudet,3.1768,42.441,Cap Cerbere,3.176842.441
519,claudet,3.1768,42.441,Cap Cerbere,3.176842.441
520,claudet,3.1781,42.4399,Cap Cerbere,3.178142.4399
521,claudet,3.1781,42.4399,Cap Cerbere,3.178142.4399
522,claudet,3.1781,42.4399,Cap Cerbere,3.178142.4399
523,claudet,3.1701,42.4483,Cap Canadelle,3.170142.4483
524,claudet,3.1701,42.4483,Cap Canadelle,3.170142.4483
525,claudet,3.1701,42.4483,Cap Canadelle,3.170142.4483
526,claudet,3.1721,42.4477,Cap Canadelle,3.172142.4477
527,claudet,3.1721,42.4477,Cap Canadelle,3.172142.4477
528,claudet,3.1721,42.4477,Cap Canadelle,3.172142.4477
529,claudet,3.1603,42.468,Cap Rederis,3.160342.468
530,claudet,3.1603,42.468,Cap Rederis,3.160342.468
531,claudet,3.1603,42.468,Cap Rederis,3.160342.468
532,claudet,3.1607,42.4673,Cap Rederis,3.160742.4673
533,claudet,3.1607,42.4673,Cap Rederis,3.160742.4673
534,claudet,3.1607,42.4673,Cap Rederis,3.160742.4673
535,claudet,3.1365,42.5136,Cap Bear,3.136542.5136
536,claudet,3.1365,42.5136,Cap Bear,3.136542.5136
537,claudet,3.1365,42.5136,Cap Bear,3.136542.5136
538,claudet,3.1341,42.5128,Cap Bear,3.134142.5128
539,claudet,3.1341,42.5128,Cap Bear,3.134142.5128
540,claudet,3.1341,42.5128,Cap Bear,3.134142.5128
541,claudet,3.1492,42.4791,Cap l'Abeille,3.149242.4791
542,claudet,3.1492,42.4791,Cap l'Abeille,3.149242.4791
543,claudet,3.1492,42.4791,Cap l'Abeille,3.149242.4791
544,claudet,3.1477,42.4795,Cap l'Abeille,3.147742.4795
545,claudet,3.1477,42.4795,Cap l'Abeille,3.147742.4795
546,claudet,3.1477,42.4795,Cap l'Abeille,3.147742.4795
547,claudet,3.1667,42.466,Cap Rederis,3.166742.466
548,claudet,3.1667,42.466,Cap Rederis,3.166742.466
549,claudet,3.1667,42.466,Cap Rederis,3.166742.466
550,claudet,3.1667,42.466,Cap Rederis,3.166742.466
551,claudet,3.1667,42.466,Cap Rederis,3.166742.466
552,claudet,3.1667,42.466,Cap Rederis,3.166742.466
553,claudet,3.1719,42.4419,Cap Cerbere,3.171942.4419
554,claudet,3.1719,42.4419,Cap Cerbere,3.171942.4419
555,claudet,3.1719,42.4419,Cap Cerbere,3.171942.4419
556,claudet,3.1735,42.4422,Cap Cerbere,3.173542.4422
557,claudet,3.1735,42.4422,Cap Cerbere,3.173542.4422
558,claudet,3.1735,42.4422,Cap Cerbere,3.173542.4422
559,claudet,3.1687,42.4492,Cap Canadelle,3.168742.4492
560,claudet,3.1687,42.4492,Cap Canadelle,3.168742.4492
561,claudet,3.1687,42.4492,Cap Canadelle,3.168742.4492
562,claudet,3.168,42.4489,Cap Canadelle,3.16842.4489
563,claudet,3.168,42.4489,Cap Canadelle,3.16842.4489
564,claudet,3.168,42.4489,Cap Canadelle,3.16842.4489
565,claudet,3.1638,42.4656,Cap Rederis,3.163842.4656
566,claudet,3.1638,42.4656,Cap Rederis,3.163842.4656
567,claudet,3.1638,42.4656,Cap Rederis,3.163842.4656
568,claudet,3.1619,42.4667,Cap Rederis,3.161942.4667
569,claudet,3.1619,42.4667,Cap Rederis,3.161942.4667
570,claudet,3.1619,42.4667,Cap Rederis,3.161942.4667
571,claudet,3.1572,42.474,Cap l'Abeille,3.157242.474
572,claudet,3.1572,42.474,Cap l'Abeille,3.157242.474
573,claudet,3.1572,42.474,Cap l'Abeille,3.157242.474
574,claudet,3.1574,42.4744,Cap l'Abeille,3.157442.4744
575,claudet,3.1574,42.4744,Cap l'Abeille,3.157442.4744
